FID,idZonGlac,Nombre_Gla,SUM_Shape_,niev_17q1,niev_18q1,niev_19q1,niev_20q1,niev_21q1,niev_17q2,niev_18q2,niev_19q2,niev_20q2,q1_SN,Porc_SNq1,q1_Max,q1_Max_sum,q1_Min,q2_SN,Porc_SNq2,q2_Max,q2_Max_sum,q2_Min,SN_1718q1,G_1718q1,P_1718q1,SC_1718q1,SN_1819q1,G_1819q1,P_1819q1,SC_1819q1,SN_1920q1,G_1920q1,P_1920q1,SC_1920q1,SN_2021q1,G_2021q1,P_2021q1,SC_2021q1,SN_1718q2,G_1718q2,P_1718q2,SC_1718q2,SN_1819q2,G_1819q2,P_1819q2,SC_1819q2,SN_1920q2,G_1920q2,P_1920q2,SC_1920q2
291,2749,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-1,1.4223667744,0.0,0.3410353084817,0.282809768009,0.4242146520137,0.39926084895409997,0.1497228183581,0.116451080945,0.4824401924866,0.5489836673124,0.95656245062,67.25146198831233,0.46580432378,0.46580432378,0.0,0.715342354377,50.29239766084627,0.707024420023,0.707024420023,0.0,1.08133146592,0.341035308482,0.0,0.0,1.07301353156,0.00831793435322,0.0665434748257,0.274491833656,0.9981521223859999,0.141404884005,0.0,0.282809768009,0.95656245062,0.041589671766100005,0.0665434748257,0.357671177188,1.26432602169,0.00831793435322,0.041589671766100005,0.108133146592,0.8650651727349999,0.44085052071999997,0.0249538030596,0.0914972778854,0.848429304028,0.0914972778854,0.0249538030596,0.457486389427
292,2757,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-2,44.911774519400005,6.38817298218,9.914639031990001,8.26895487542,9.3147344626,9.655220839830001,29.314255715180003,23.882687316600002,39.74773113149,33.156887686678,28.6576034163,63.80866426001741,14.2355732953,16.25417110312,2.01859780782,2.9995228469599997,6.678700361002951,38.2885038006,41.91225167247,3.6237478718699996,32.103001281,6.4206002562,2.89413420639,3.4940387757900004,32.0624671885,2.9346682989199997,4.5803524555,5.33428657649,32.9461104056,3.6967092384199995,2.6509296512400002,5.61802522418,32.6866922134,2.9103478434100003,2.56986146618,6.74487299642,12.8168800569,2.78063874732,8.212207145879999,21.1020485693,9.63900720281,11.390080000000001,3.3643296797000004,20.5183576369,4.2804001708,0.8836432170780001,7.47448666189,32.2732444696
293,2764,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-3,105.50140937699999,0.0,2.99294778374,1.1304884291815,2.578164259371,3.3670662567200003,25.3099279973,15.200596216920001,89.2435218234,38.06248811932,101.109583825,95.83718778930603,4.39182555223,4.39182555223,0.0,11.589539651700001,10.98519888988952,93.8142736019,93.911869725283,0.097596123383,102.50846159299999,2.99294778374,0.0,0.0,102.40273246000001,0.10572913366499999,1.96818848822,1.02475929552,102.87444705600001,1.49647389187,0.0487980616915,1.08169036749,101.451170257,1.4720748610299998,0.683172863681,1.89499139569,77.15786854449999,3.03361283515,13.1429446156,12.166983381700001,54.1170504159,36.1837627442,4.26169738772,10.9388988292,13.883048551200002,2.3748390023200003,53.555872706399995,35.687649117
294,2781,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-4,81.5906408596,3.144351524862,31.7766377616,26.259803949225002,36.38347836783,32.86537963329,30.72039564732,28.802909962930002,58.29643976974,53.58397495211,43.2246772927,52.97749452303041,35.6522338271,38.3659635669,2.7137297397999998,16.729250102600002,20.50388368855621,56.988324535900006,64.86139075707001,7.873066221169999,49.5702549178,28.876034417,0.243748180222,2.90060334464,48.408388592099996,1.40561450595,6.922448318300001,24.8541894433,44.7034162527,10.6274206577,0.503746239125,25.7560577101,44.1509203775,1.05624211429,4.57434084883,31.809137519,45.621534398200005,5.24871081411,7.16619649852,23.5541991488,24.179819478,28.607911418700002,1.8606111090300002,26.9422988539,20.0198505356,3.27435055431,7.98681537194,50.3096243978
295,2797,Complejo Glaciar COCHAMÓ-HUALAIHUÉ || Rio Puelo entre frontera y Rio Ventisquero-/Rio Ventisquero/Costeras entre Rio Negro y Rio Vodudahue,25158.8121121,6823.35333535,11292.22079209,10600.330618633001,11509.103326313,12276.736053370001,14815.470663229999,13845.462920495,20602.0070233,19636.616046866,11999.7949887,47.69619064378942,6672.898683959999,13159.017123369998,6486.11843941,3148.52910506,12.514617506705457,15703.958809099999,22010.28300702,6306.32419792,13650.357891800002,4685.10088495,216.23342821,6607.119907140001,13248.2529674,618.338352609,1310.22852611,9981.99226598,13229.0313167,1329.45017682,420.677469133,10179.6531495,12313.6052728,1336.10351307,568.470786013,10940.6325403,9032.08246707,1311.2589818499998,2281.26672453,12534.203938699999,5639.46517361,5673.88401798,919.9454442949999,12925.517476199999,3709.3728958499996,847.432192966,1812.8231693999999,18789.183853900002
296,2800,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-5,84.7485640923,3.49093615861,7.66382263657,5.6748008717800005,6.59218642044,6.9737538610300005,41.7126278673,22.00913471162,73.4801469106,42.57318422266,72.9037365216,86.02356547563478,11.1628772514,11.844827570756,0.681950319356,6.900687755380001,8.142542389112851,76.475857242,77.84787633689001,1.3720190948900002,75.27432572699999,5.98330220673,1.81041572877,1.68052042984,75.3392733764,1.7454680793,3.7344898440899996,3.9293327924800003,76.36219885550001,2.71156436506,1.7941788164,3.88062205538,76.3946726802,1.76170499167,1.38013755108,5.212048869359999,40.2594242105,2.7765120145199997,22.4800051702,19.2326226971,19.7684408051,42.9709885756,3.7182529317200004,18.2908817799,10.1643071409,1.10411004086,32.0110727288,41.469074181799996
297,2819,Complejo Glaciar COCHAMÓ || Rio Traidor-1,21.8711816529,0.0,2.645642010708,1.136165280671,1.420206600842,2.59694921296,8.27777561631,8.2047364197,17.56186905261,17.57809998519,18.3328383502,83.82189239313078,3.5383433026600004,3.5383433026600004,0.0,2.37783162312,10.871985157714205,19.1606159119,19.493350029810998,0.332734117911,19.225539642199998,2.6456420107,0.0,0.0,19.0307684512,0.194771190972,1.7042479210099999,0.9413940896980001,20.231857462199997,0.503158910011,0.21911758984399998,0.917047690827,19.0875767153,1.3633983368,0.186655724682,1.23355087616,11.3291909415,2.26421509505,2.33725429166,5.940521324650001,6.557296762720001,7.109148470479999,1.46889939858,6.73583702112,3.18937825217,1.11993434809,1.10370341551,16.4581656371
298,2822,Complejo Glaciar COCHAMÓ || Rio Puelo entre Arroyo Ventisquero y bajo Rio Negro-/Rio Ventisquero,641.703429248,58.2997674554,117.8499756055,97.0634289919,101.56988733981001,134.4223746831,354.49181721,260.4083345489,551.517424077,357.71535588383,480.37222039400007,74.85891433632186,121.284627644,161.3312088543,40.0465812103,65.4857415777,10.204985448564843,524.3406383290001,576.2176876706001,51.8770493416,512.753762541,70.649899252,11.099691101900001,47.200076353499995,503.927599975,19.9258536679,40.7124002815,77.137575324,521.555565872,23.0844343838,18.5779760359,78.485452956,498.98267540899997,41.1508664992,8.29837915591,93.2715081839,265.353259115,21.8583529234,115.941835584,238.54998162600003,168.5577817,212.73731299899998,32.0486326109,228.359701938,82.9837915591,7.2022136118299995,201.00428180499998,350.51314227200004
299,2830,Complejo Glaciar HUALAIHUÉ || Costeras entre Rio Negro y Rio Vodudahue-26,51.9526729335,0.0,0.34900248963321,0.00811633696821,0.5681435877750001,0.9983094470899999,9.93439644909,0.0,42.87049186606,43.90938299799,50.808269421,97.7972191845358,1.14440351252,1.14440351252,0.0,3.4250942005800002,6.592719887510233,48.527578732900004,48.527578732900004,0.0,51.6036704439,0.349002489633,0.0,0.0,51.6036704439,0.0,0.340886152665,0.00811633696821,51.3845293457,0.560027250806,0.0,0.00811633696821,50.816385758,0.5681435877750001,0.13797772846,0.430165859315,42.0182764844,0.0,9.93439644909,0.0,14.325334748900001,37.6273381846,0.0,0.0,4.56138137613,4.520799691290001,3.48190855936,39.388583306700006
300,2851,Complejo Glaciar HUALAIHUÉ || Costeras entre Rio Negro y Rio Vodudahue-27,1.7246510486,0.0,0.195243514936,0.0,0.2928652724033,0.585730544807,0.0,0.0,0.0894866110123,0.2684598330373,1.07383933215,62.264150943560324,0.650811716453,0.650811716453,0.0,1.35043431164,78.3018867924747,0.37421673695999996,0.37421673695999996,0.0,1.5294075336600002,0.195243514936,0.0,0.0,1.5294075336600002,0.0,0.195243514936,0.0,1.4317857762,0.292865272404,0.0,0.0,1.0982447715099999,0.333541004682,0.0406757322783,0.252189540125,1.7246510486,0.0,0.0,0.0,1.57008326594,0.154567782658,0.0,0.0,1.4561912155599999,0.178973222025,0.0,0.0894866110123
